CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
619495715,09/30/2016,16:53:00,09/30/2016,17:20:00,09/30/2016,117,DANGEROUS DRUGS,500,"CONTROLLED SUBSTANCE,POSSESS.",COMPLETED,FELONY,N.Y. TRANSIT POLICE,BRONX,44,,TRANSIT - NYC SUBWAY,,,1004749,240880,40.827819901,-73.925930756,"(40.827819901, -73.925930756)"
808322145,09/30/2016,16:50:00,,,09/30/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,103,INSIDE,DEPARTMENT STORE,,,1041920,196749,40.706527603,-73.791996756,"(40.706527603, -73.791996756)"
719005090,09/30/2016,16:50:00,09/30/2016,16:55:00,09/30/2016,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,,STREET,,,998288,227463,40.791006586,-73.94930486,"(40.791006586, -73.94930486)"
282618850,09/30/2016,16:50:00,09/30/2016,17:15:00,09/30/2016,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,GROCERY/BODEGA,,,1005061,181045,40.663587177,-73.924988517,"(40.663587177, -73.924988517)"
211493765,09/30/2016,16:45:00,09/30/2016,16:50:00,09/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,120,FRONT OF,STREET,,,960871,171544,40.63750259,-74.084237746,"(40.63750259, -74.084237746)"
116614046,09/30/2016,16:45:00,09/30/2016,16:50:00,09/30/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. HOUSING POLICE,MANHATTAN,23,INSIDE,RESIDENCE - PUBLIC HOUSING,,,999998,226211,40.787567301,-73.943132332,"(40.787567301, -73.943132332)"
453567308,09/30/2016,16:40:00,09/30/2016,17:29:00,09/30/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,INSIDE,DEPARTMENT STORE,,,1014480,253412,40.862188599,-73.890712482,"(40.862188599, -73.890712482)"
244076621,09/30/2016,16:40:00,,,09/30/2016,118,DANGEROUS WEAPONS,793,WEAPONS POSSESSION 3,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,73,,STREET,,,1008896,184838,40.673988269,-73.911151462,"(40.673988269, -73.911151462)"
232678951,09/30/2016,16:40:00,,,09/30/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,DEPARTMENT STORE,,,989099,212984,40.75127532,-73.982500299,"(40.75127532, -73.982500299)"
505319019,09/30/2016,16:40:00,09/30/2016,16:45:00,09/30/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,120,INSIDE,DRUG STORE,,,948498,162493,40.612618212,-74.128770607,"(40.612618212, -74.128770607)"
653469885,09/30/2016,16:40:00,09/30/2016,16:45:00,09/30/2016,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,73,FRONT OF,RESIDENCE - APT. HOUSE,,,1007058,182890,40.668646373,-73.917784125,"(40.668646373, -73.917784125)"
521000223,09/30/2016,16:40:00,09/30/2016,17:00:00,09/30/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,123,,BUS TERMINAL,,,937087,143436,40.560257239,-74.169736892,"(40.560257239, -74.169736892)"
983134672,09/30/2016,16:40:00,09/30/2016,17:00:00,09/30/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,43,INSIDE,COMMERCIAL BUILDING,,,1023194,239565,40.824148538,-73.859289663,"(40.824148538, -73.859289663)"
615726663,09/30/2016,16:05:00,09/30/2016,16:05:00,09/30/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,79,REAR OF,RESIDENCE - PUBLIC HOUSING,,MARCY,998109,194098,40.699428306,-73.950020043,"(40.699428306, -73.950020043)"
797375036,09/30/2016,16:35:00,09/30/2016,16:40:00,09/30/2016,126,MISCELLANEOUS PENAL LAW,760,"BRIBERY,PUBLIC ADMINISTRATION",COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,42,OPPOSITE OF,RESIDENCE - PUBLIC HOUSING,,HOE AVENUE-EAST 173RD STREET,1015430,243958,40.836236875,-73.887321962,"(40.836236875, -73.887321962)"
559092651,09/30/2016,16:30:00,09/30/2016,16:38:00,09/30/2016,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,73,INSIDE,CHAIN STORE,,,1007058,182890,40.668646373,-73.917784125,"(40.668646373, -73.917784125)"
956871913,09/30/2016,16:30:00,09/30/2016,16:32:00,09/30/2016,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,83,INSIDE,RESIDENCE - APT. HOUSE,,,1004904,193118,40.696725185,-73.925517421,"(40.696725185, -73.925517421)"
692963279,09/30/2016,16:30:00,09/30/2016,16:40:00,09/30/2016,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,70,FRONT OF,STREET,,,995915,170296,40.634100273,-73.957973713,"(40.634100273, -73.957973713)"
352848256,09/30/2016,16:30:00,09/30/2016,16:32:00,09/30/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,,STREET,,,1019830,182162,40.666606062,-73.871748052,"(40.666606062, -73.871748052)"
697760956,09/30/2016,16:30:00,09/30/2016,16:32:00,09/30/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,,STREET,,,1019830,182162,40.666606062,-73.871748052,"(40.666606062, -73.871748052)"
309487414,09/30/2016,16:30:00,,,09/30/2016,359,OFFENSES AGAINST PUBLIC ADMINI,749,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,9,FRONT OF,RESIDENCE - PUBLIC HOUSING,,,991340,203192,40.724397188,-73.974422337,"(40.724397188, -73.974422337)"
646147086,09/30/2016,16:30:00,09/30/2016,16:46:00,09/30/2016,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE-HOUSE,,,1019613,185099,40.674668332,-73.872514852,"(40.674668332, -73.872514852)"
817381809,09/30/2016,16:30:00,,,09/30/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,47,FRONT OF,RESIDENCE-HOUSE,,,1028129,258790,40.876892256,-73.841332823,"(40.876892256, -73.841332823)"
219502090,09/30/2016,16:30:00,09/30/2016,17:00:00,09/30/2016,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,72,INSIDE,SHOE,,,981144,174000,40.644274097,-74.011193729,"(40.644274097, -74.011193729)"
301212558,09/30/2016,16:25:00,09/30/2016,16:26:00,09/30/2016,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,PORT AUTHORITY,MANHATTAN,14,INSIDE,BUS TERMINAL,,,986882,214802,40.756266207,-73.990501248,"(40.756266207, -73.990501248)"
840887883,09/30/2016,16:25:00,09/30/2016,16:25:00,09/30/2016,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,30,FRONT OF,STREET,,,997600,240252,40.826109918,-73.95176406,"(40.826109918, -73.95176406)"
354410612,09/30/2016,16:20:00,09/30/2016,16:29:00,09/30/2016,117,DANGEROUS DRUGS,507,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,122,FRONT OF,BRIDGE,,,954801,148466,40.574140128,-74.106007765,"(40.574140128, -74.106007765)"
839420937,09/30/2016,16:20:00,09/30/2016,16:30:00,09/30/2016,109,GRAND LARCENY,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,BANK,,,991367,224754,40.783579388,-73.974302108,"(40.783579388, -73.974302108)"
764266606,09/30/2016,16:20:00,09/30/2016,16:50:00,09/30/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,33,INSIDE,RESIDENCE - APT. HOUSE,,,1002773,247672,40.846466336,-73.933052038,"(40.846466336, -73.933052038)"
595764396,09/30/2016,16:15:00,09/30/2016,16:20:00,09/30/2016,109,GRAND LARCENY,417,"LARCENY,GRAND FROM PERSON,PURS",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,90,,STREET,,,1000030,196714,40.706605395,-73.943085979,"(40.706605395, -73.943085979)"
242142521,09/30/2016,16:15:00,09/30/2016,16:30:00,09/30/2016,109,GRAND LARCENY,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMPLETED,FELONY,N.Y. TRANSIT POLICE,BROOKLYN,61,,TRANSIT - NYC SUBWAY,,,996614,157489,40.598946761,-73.955478743,"(40.598946761, -73.955478743)"
653336136,09/30/2016,16:15:00,09/30/2016,16:20:00,09/30/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE - APT. HOUSE,,,1020740,186502,40.678514674,-73.868444333,"(40.678514674, -73.868444333)"
288150751,09/30/2016,16:15:00,09/30/2016,18:00:00,09/30/2016,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,5,INSIDE,STORE UNCLASSIFIED,,,984607,199399,40.713989146,-73.998713673,"(40.713989146, -73.998713673)"
469696231,09/30/2016,16:10:00,09/30/2016,16:15:00,09/30/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,120,INSIDE,RESIDENCE - APT. HOUSE,,,960414,163781,40.616193574,-74.085856935,"(40.616193574, -74.085856935)"
219862460,09/30/2016,16:05:00,09/30/2016,18:01:00,09/30/2016,359,OFFENSES AGAINST PUBLIC ADMINI,749,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,9,INSIDE,RESIDENCE - PUBLIC HOUSING,,,991340,203192,40.724397188,-73.974422337,"(40.724397188, -73.974422337)"
541794152,09/30/2016,16:00:00,09/30/2016,16:30:00,09/30/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BRONX,43,INSIDE,RESIDENCE - PUBLIC HOUSING,,BRONXDALE,1020586,240735,40.827370965,-73.868706492,"(40.827370965, -73.868706492)"
113181230,09/30/2016,16:00:00,09/30/2016,16:05:00,09/30/2016,109,GRAND LARCENY,417,"LARCENY,GRAND FROM PERSON,PURS",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,,STREET,,,1003998,178085,40.655465064,-73.928828752,"(40.655465064, -73.928828752)"
464968004,09/30/2016,16:00:00,,,09/30/2016,105,ROBBERY,361,"ROBBERY,BANK",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,107,INSIDE,BANK,,,1035080,200867,40.717872446,-73.816636164,"(40.717872446, -73.816636164)"
623308478,09/30/2016,16:00:00,09/30/2016,16:00:00,09/30/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,109,INSIDE,OTHER,,,1026496,221241,40.773839047,-73.847474236,"(40.773839047, -73.847474236)"
932644496,09/30/2016,16:00:00,09/30/2016,16:20:00,09/30/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121,INSIDE,DEPARTMENT STORE,,,937325,151467,40.582301992,-74.168936095,"(40.582301992, -74.168936095)"
837256097,09/30/2016,16:00:00,,,09/30/2016,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,INSIDE,RESIDENCE - APT. HOUSE,,,1013115,255492,40.867902134,-73.895638333,"(40.867902134, -73.895638333)"
899169710,09/30/2016,16:00:00,09/30/2016,16:30:00,09/30/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,5,INSIDE,BANK,,,983040,200308,40.716484059,-74.004366333,"(40.716484059, -74.004366333)"
949983136,09/30/2016,16:00:00,,,09/30/2016,109,GRAND LARCENY,418,"LARCENY,GRAND BY ACQUIRING LOST CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,DEPARTMENT STORE,,,987220,212676,40.750430768,-73.989282176,"(40.750430768, -73.989282176)"
364264414,09/30/2016,16:00:00,09/30/2016,16:04:00,09/30/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,121,FRONT OF,RESIDENCE-HOUSE,,,938575,166490,40.623543535,-74.164537572,"(40.623543535, -74.164537572)"
237888952,09/30/2016,16:00:00,09/30/2016,16:30:00,09/30/2016,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,76,INSIDE,RESIDENCE - PUBLIC HOUSING,,RED HOOK WEST,982515,185439,40.675672013,-74.006256358,"(40.675672013, -74.006256358)"
679327604,09/30/2016,15:58:00,09/30/2016,15:59:00,09/30/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,MANHATTAN,30,,TRANSIT - NYC SUBWAY,,,999539,239499,40.824040004,-73.944759612,"(40.824040004, -73.944759612)"
440348641,09/30/2016,15:55:00,09/30/2016,15:59:00,09/30/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,101,INSIDE,RESIDENCE - APT. HOUSE,,,1051464,159248,40.603528596,-73.75794728,"(40.603528596, -73.75794728)"
791476681,09/30/2016,15:50:00,09/30/2016,16:15:00,09/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,62,INSIDE,CHAIN STORE,,,985652,158829,40.602633302,-73.994952566,"(40.602633302, -73.994952566)"
497204026,09/30/2016,15:50:00,09/30/2016,16:00:00,09/30/2016,359,OFFENSES AGAINST PUBLIC ADMINI,750,RESISTING ARREST,COMPLETED,MISDEMEANOR,PORT AUTHORITY,QUEENS,113,,AIRPORT TERMINAL,,,1046315,187088,40.679980738,-73.776233907,"(40.679980738, -73.776233907)"
662299071,09/30/2016,15:50:00,,,09/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,20,FRONT OF,SHOE,,,988885,223197,40.779307484,-73.983265634,"(40.779307484, -73.983265634)"
212184812,09/30/2016,15:50:00,,,09/30/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,20,FRONT OF,STREET,,,988885,223197,40.779307484,-73.983265634,"(40.779307484, -73.983265634)"
481494400,09/30/2016,15:45:00,09/30/2016,15:50:00,09/30/2016,359,OFFENSES AGAINST PUBLIC ADMINI,750,RESISTING ARREST,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,45,,STREET,,,1028001,245908,40.841535722,-73.841879759,"(40.841535722, -73.841879759)"
610637771,09/30/2016,15:40:00,09/30/2016,16:00:00,09/30/2016,109,GRAND LARCENY,404,"LARCENY,GRAND FROM PERSON,PERSONAL ELECTRONIC DEVICE(SNATCH)",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,48,,STREET,,,1014739,252382,40.85936067,-73.889780818,"(40.85936067, -73.889780818)"
743995933,09/30/2016,15:40:00,09/30/2016,16:00:00,09/30/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,78,INSIDE,CHAIN STORE,,,991744,186153,40.677628782,-73.972983753,"(40.677628782, -73.972983753)"
916402608,09/30/2016,15:40:00,09/30/2016,15:41:00,09/30/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,18,,STREET,,,990693,215862,40.759173681,-73.976744432,"(40.759173681, -73.976744432)"
653366328,09/30/2016,15:35:00,,,09/30/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",ATTEMPTED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,84,INSIDE,CLOTHING/BOUTIQUE,,,988474,190818,40.690435308,-73.984769974,"(40.690435308, -73.984769974)"
532386415,09/30/2016,15:30:00,09/30/2016,15:45:00,09/30/2016,125,NYS LAWS-UNCLASSIFIED FELONY,844,CAUSE SPI/KILL ANIMAL,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101,FRONT OF,RESIDENCE-HOUSE,,,1051162,155661,40.593685327,-73.75907038,"(40.593685327, -73.75907038)"
821472723,09/30/2016,15:30:00,09/30/2016,16:00:00,09/30/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,104,INSIDE,CHAIN STORE,,,1014406,198825,40.712362272,-73.89122506,"(40.712362272, -73.89122506)"
404521645,09/30/2016,15:30:00,09/30/2016,16:45:00,09/30/2016,118,DANGEROUS WEAPONS,793,WEAPONS POSSESSION 3,COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,123,INSIDE,RESIDENCE-HOUSE,,,917157,125596,40.511161556,-74.241286034,"(40.511161556, -74.241286034)"
105431437,09/30/2016,15:30:00,09/30/2016,17:49:00,09/30/2016,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,79,INSIDE,RESIDENCE - PUBLIC HOUSING,,303 VERNON AVENUE,1001139,192775,40.695791716,-73.939095905,"(40.695791716, -73.939095905)"
771354137,09/30/2016,15:30:00,09/30/2016,16:32:00,09/30/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,INSIDE,RESIDENCE-HOUSE,,,998181,149133,40.576008882,-73.94985321,"(40.576008882, -73.94985321)"
951868408,09/30/2016,15:30:00,,,09/30/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,112,FRONT OF,RESIDENCE-HOUSE,,,1028194,203321,40.724644957,-73.841460795,"(40.724644957, -73.841460795)"
256964133,09/30/2016,15:30:00,09/30/2016,16:00:00,09/30/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,RESTAURANT/DINER,,,986678,204571,40.728184716,-73.991241277,"(40.728184716, -73.991241277)"
180235403,09/30/2016,15:30:00,09/30/2016,15:40:00,09/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,41,INSIDE,RESIDENCE - APT. HOUSE,,,1012790,238610,40.821567077,-73.896885237,"(40.821567077, -73.896885237)"
698820611,09/30/2016,15:29:00,,,09/30/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,50,FRONT OF,STREET,,,1012028,257006,40.872061087,-73.899562167,"(40.872061087, -73.899562167)"
217246194,09/30/2016,15:27:00,09/30/2016,16:48:00,09/30/2016,126,MISCELLANEOUS PENAL LAW,117,RECKLESS ENDANGERMENT 1,COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,17,,TRANSIT - NYC SUBWAY,,,993063,216978,40.762234771,-73.968188083,"(40.762234771, -73.968188083)"
399503304,09/30/2016,15:23:00,09/30/2016,15:30:00,09/30/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,RESIDENCE - APT. HOUSE,,,989955,202021,40.721184076,-73.979420094,"(40.721184076, -73.979420094)"
250392764,09/30/2016,15:20:00,,,09/30/2016,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,69,FRONT OF,RESIDENCE - PUBLIC HOUSING,,,1016452,170415,40.634376052,-73.883980622,"(40.634376052, -73.883980622)"
690742341,09/30/2016,15:20:00,09/30/2016,15:30:00,09/30/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,90,FRONT OF,RESIDENCE - APT. HOUSE,,,996005,197937,40.709968503,-73.957601253,"(40.709968503, -73.957601253)"
601898049,09/30/2016,15:18:00,09/30/2016,15:36:00,09/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,110,,STREET,,,1022597,210204,40.743563111,-73.861614321,"(40.743563111, -73.861614321)"
167800461,09/30/2016,15:15:00,09/30/2016,15:20:00,09/30/2016,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BRONX,40,OPPOSITE OF,RESIDENCE - PUBLIC HOUSING,,JACKSON,1007292,238953,40.822524568,-73.91674855,"(40.822524568, -73.91674855)"
200106139,09/30/2016,15:15:00,09/30/2016,15:19:00,09/30/2016,109,GRAND LARCENY,414,"LARCENY,GRAND PERSON,NECK CHAI",COMPLETED,FELONY,N.Y. TRANSIT POLICE,BROOKLYN,73,,TRANSIT - NYC SUBWAY,,,1010719,186857,40.679524703,-73.904571538,"(40.679524703, -73.904571538)"
104006467,09/30/2016,15:15:00,09/30/2016,15:30:00,09/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,68,,STREET,,,975203,170301,40.634117055,-74.032596809,"(40.634117055, -74.032596809)"
359554328,09/30/2016,15:10:00,09/30/2016,15:15:00,09/30/2016,113,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,42,OPPOSITE OF,STREET,,,1011316,240368,40.826396926,-73.902203765,"(40.826396926, -73.902203765)"
246092909,09/30/2016,15:02:00,09/30/2016,15:04:00,09/30/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,104,FRONT OF,PUBLIC SCHOOL,,,1011457,194092,40.699380868,-73.901881577,"(40.699380868, -73.901881577)"
114915102,09/30/2016,11:10:00,,,09/30/2016,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BRONX,47,REAR OF,RESIDENCE - APT. HOUSE,,,1025455,265198,40.894493074,-73.850962697,"(40.894493074, -73.850962697)"
539676034,09/30/2016,15:00:00,,,09/30/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,52,,PARK/PLAYGROUND,ST. JAMES PARK,,1012786,254319,40.864683676,-73.896832845,"(40.864683676, -73.896832845)"
288324588,09/30/2016,15:00:00,09/30/2016,15:05:00,09/30/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,78,INSIDE,DEPARTMENT STORE,,,990421,188642,40.684461543,-73.97775121,"(40.684461543, -73.97775121)"
977416363,09/30/2016,15:00:00,09/30/2016,15:10:00,09/30/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,73,INSIDE,GROCERY/BODEGA,,,1008683,186426,40.67834756,-73.91191358,"(40.67834756, -73.91191358)"
343894602,09/30/2016,15:00:00,,,09/30/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,84,,STREET,,,987495,190615,40.689878533,-73.988300282,"(40.689878533, -73.988300282)"
826152981,09/30/2016,15:00:00,09/30/2016,15:20:00,09/30/2016,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,105,,STREET,,,1058042,181225,40.663798198,-73.734018109,"(40.663798198, -73.734018109)"
