564481137,09/09/2016,08:00:00,,,09/30/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,109,,COMMERCIAL BUILDING,,,1032051,217053,40.7623158,-73.827448002,(40.7623158: -73.827448002)
355559257,09/05/2016,12:00:00,09/30/2016,10:30:00,09/30/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,111,INSIDE,RESIDENCE-HOUSE,,,1052533,209021,40.740135611,-73.753593369,(40.740135611: -73.753593369)
186555332,03/21/2016,10:00:00,09/14/2016,14:00:00,09/30/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,104,INSIDE,OTHER,,,1014406,198825,40.712362272,-73.89122506,(40.712362272: -73.89122506)
211324204,09/29/2016,22:30:00,09/29/2016,22:35:00,09/29/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,109,FRONT OF,RESIDENCE-HOUSE,,,1039409,217092,40.762380001,-73.800886643,(40.762380001: -73.800886643)
156548952,09/29/2016,21:25:00,09/29/2016,21:30:00,09/29/2016,578,HARRASSMENT 2,637,HARASSMENT:SUBD 1:CIVILIAN,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,104,FRONT OF,RESIDENCE - APT. HOUSE,,,1014117,206135,40.732427423,-73.892235079,(40.732427423: -73.892235079)
494758606,09/29/2016,19:00:00,,,09/29/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,104,INSIDE,RESTAURANT/DINER,,,1012326,194509,40.700522721,-73.898745863,(40.700522721: -73.898745863)
140116264,09/29/2016,19:00:00,09/29/2016,19:10:00,09/29/2016,578,HARRASSMENT 2,637,HARASSMENT:SUBD 1:CIVILIAN,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,114,INSIDE,GROCERY/BODEGA,,,1006932,221351,40.774212816,-73.918108717,(40.774212816: -73.918108717)
439777367,09/29/2016,18:40:00,09/29/2016,18:52:00,09/29/2016,578,HARRASSMENT 2,637,HARASSMENT:SUBD 1:CIVILIAN,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,113,INSIDE,RESIDENCE-HOUSE,,,1040596,185111,40.674592584,-73.796869491,(40.674592584: -73.796869491)
548897922,09/29/2016,18:30:00,09/29/2016,18:40:00,09/29/2016,578,HARRASSMENT 2,637,HARASSMENT:SUBD 1:CIVILIAN,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,109,FRONT OF,STREET,,,1035188,214007,40.753937808,-73.816147076,(40.753937808: -73.816147076)
748246368,09/29/2016,18:00:00,09/29/2016,18:30:00,09/29/2016,578,HARRASSMENT 2,637,HARASSMENT:SUBD 1:CIVILIAN,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,110,INSIDE,RESIDENCE - APT. HOUSE,,,1020570,209972,40.742934886,-73.868930626,(40.742934886: -73.868930626)
332597608,09/29/2016,17:00:00,09/29/2016,17:45:00,09/29/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,105,FRONT OF,RESIDENCE-HOUSE,,,1053025,185488,40.675539528,-73.752058298,(40.675539528: -73.752058298)
162605600,09/29/2016,17:00:00,09/29/2016,17:05:00,09/29/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,114,INSIDE,RESIDENCE - APT. HOUSE,,,1004440,216611,40.76120879,-73.927120247,(40.76120879: -73.927120247)
800914355,09/29/2016,16:55:00,09/29/2016,17:00:00,09/29/2016,578,HARRASSMENT 2,637,HARASSMENT:SUBD 1:CIVILIAN,COMPLETED,VIOLATION,N.Y. HOUSING POLICE,QUEENS,114,FRONT OF,RESIDENCE - PUBLIC HOUSING,,,999585,214041,40.754164551,-73.944651523,(40.754164551: -73.944651523)
622403171,09/29/2016,16:36:00,09/29/2016,18:00:00,09/29/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,111,INSIDE,RESIDENCE - APT. HOUSE,,,1050793,208250,40.738032677,-73.759879979,(40.738032677: -73.759879979)
927463886,09/29/2016,16:30:00,09/29/2016,17:00:00,09/29/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,111,,STREET,,,1043342,215489,40.757954777,-73.786703312,(40.757954777: -73.786703312)
642597500,09/29/2016,15:45:00,09/29/2016,15:50:00,09/29/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,113,INSIDE,RESIDENCE - APT. HOUSE,,,1044350,183544,40.670266844,-73.783350039,(40.670266844: -73.783350039)
665253812,09/29/2016,15:32:00,,,09/29/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,113,INSIDE,PUBLIC SCHOOL,,,1045628,191389,40.691790755,-73.778671609,(40.691790755: -73.778671609)
121204759,09/29/2016,13:40:00,09/29/2016,13:45:00,09/29/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,102,FRONT OF,RESIDENCE - APT. HOUSE,,,1029787,189672,40.687173673,-73.835805901,(40.687173673: -73.835805901)
423569723,09/29/2016,13:00:00,09/29/2016,13:10:00,09/29/2016,578,HARRASSMENT 2,637,HARASSMENT:SUBD 1:CIVILIAN,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,110,INSIDE,RESIDENCE-HOUSE,,,1015602,209784,40.742437881,-73.88685989,(40.742437881: -73.88685989)
776870660,09/29/2016,13:00:00,09/29/2016,13:00:00,09/29/2016,578,HARRASSMENT 2,637,HARASSMENT:SUBD 1:CIVILIAN,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,110,INSIDE,RESIDENCE - APT. HOUSE,,,1015602,209784,40.742437881,-73.88685989,(40.742437881: -73.88685989)
563572412,09/29/2016,12:00:00,09/29/2016,12:05:00,09/29/2016,578,HARRASSMENT 2,637,HARASSMENT:SUBD 1:CIVILIAN,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,108,INSIDE,RESIDENCE - APT. HOUSE,,,1012148,211659,40.747595854,-73.899316727,(40.747595854: -73.899316727)
512332058,09/29/2016,11:25:00,09/29/2016,11:26:00,09/29/2016,578,HARRASSMENT 2,637,HARASSMENT:SUBD 1:CIVILIAN,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,114,FRONT OF,HOTEL/MOTEL,,,1012666,218776,40.767128544,-73.897417172,(40.767128544: -73.897417172)
473528646,09/29/2016,11:00:00,09/29/2016,11:30:00,09/29/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,108,FRONT OF,STREET,,,1002399,210649,40.744849039,-73.93450387,(40.744849039: -73.93450387)
249534323,09/29/2016,10:54:00,,,09/29/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,108,INSIDE,PUBLIC SCHOOL,,,999227,212026,40.748634498,-73.945948171,(40.748634498: -73.945948171)
472432351,09/29/2016,09:00:00,09/29/2016,23:00:00,09/29/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,109,INSIDE,RESIDENCE-HOUSE,,,1037624,225347,40.785048721,-73.807264611,(40.785048721: -73.807264611)
300735370,09/29/2016,07:06:00,,,09/29/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,113,INSIDE,RESIDENCE-HOUSE,,,1041226,182883,40.668473207,-73.794617131,(40.668473207: -73.794617131)
579745597,09/29/2016,06:30:00,09/29/2016,06:31:00,09/29/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,102,INSIDE,RESIDENCE-HOUSE,,,1033618,191619,40.692497191,-73.821978,(40.692497191: -73.821978)
293656462,09/29/2016,03:10:00,09/29/2016,03:15:00,09/29/2016,578,HARRASSMENT 2,637,HARASSMENT:SUBD 1:CIVILIAN,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,107,INSIDE,BAR/NIGHT CLUB,,,1043880,198892,40.712396622,-73.784908458,(40.712396622: -73.784908458)
872123639,09/29/2016,02:35:00,09/29/2016,12:35:00,09/29/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,114,FRONT OF,RESIDENCE - APT. HOUSE,,,1003618,213535,40.752767796,-73.930096335,(40.752767796: -73.930096335)
377293951,09/29/2016,02:30:00,09/29/2016,02:40:00,09/29/2016,578,HARRASSMENT 2,637,HARASSMENT:SUBD 1:CIVILIAN,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,109,INSIDE,RESIDENCE - APT. HOUSE,,,1032506,218251,40.765601524,-73.825796934,(40.765601524: -73.825796934)
