284778798,05/27/2016,18:50:00,05/27/2016,18:55:00,05/27/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,110,FRONT OF,COMMERCIAL BUILDING,FLUSHING MEADOWS CORONA PARK,,1027350,214375,40.754989552,-73.844434938,(40.754989552: -73.844434938)
264471189,05/26/2016,12:06:00,05/26/2016,12:06:00,05/26/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,115,INSIDE,VARIETY STORE,,,1017206,212577,40.750098128,-73.881057775,(40.750098128: -73.881057775)
134491734,05/26/2016,11:40:00,05/26/2016,11:40:00,05/26/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,115,INSIDE,VARIETY STORE,,,1021164,213514,40.752654316,-73.866767573,(40.752654316: -73.866767573)
506166644,05/26/2016,10:57:00,05/26/2016,11:10:00,05/26/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,115,INSIDE,VARIETY STORE,,,1019903,213435,40.752442656,-73.871319319,(40.752442656: -73.871319319)
787103293,05/26/2016,10:57:00,05/26/2016,11:30:00,05/26/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,115,INSIDE,VARIETY STORE,,,1019265,212864,40.750877956,-73.873625018,(40.750877956: -73.873625018)
149710642,05/25/2016,14:00:00,05/25/2016,16:15:00,05/25/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,114,,STREET,,,1001336,213191,40.751828306,-73.938333651,(40.751828306: -73.938333651)
968968992,05/22/2016,01:00:00,05/22/2016,01:12:00,05/22/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,107,,STREET,,,1035876,201873,40.720629059,-73.813756948,(40.720629059: -73.813756948)
746910199,05/18/2016,14:00:00,,,05/18/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,113,,STREET,,,1045482,191341,40.691660017,-73.779198521,(40.691660017: -73.779198521)
132966810,05/18/2016,11:25:00,05/18/2016,11:35:00,05/18/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,103,INSIDE,SMALL MERCHANT,,,1036823,195116,40.702077163,-73.810393351,(40.702077163: -73.810393351)
313594289,05/17/2016,17:39:00,,,05/17/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,103,,STREET,,,1039179,195085,40.701977765,-73.801896558,(40.701977765: -73.801896558)
512361680,05/16/2016,22:39:00,05/16/2016,22:39:00,05/17/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. STATE PARKS,QUEENS,108,INSIDE,PARK/PLAYGROUND,,,996037,210905,40.745562462,-73.957463117,(40.745562462: -73.957463117)
409400914,05/16/2016,22:39:00,05/16/2016,22:39:00,05/17/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. STATE PARKS,QUEENS,108,INSIDE,PARK/PLAYGROUND,,,996037,210905,40.745562462,-73.957463117,(40.745562462: -73.957463117)
633444643,05/16/2016,22:39:00,05/16/2016,22:39:00,05/17/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. STATE PARKS,QUEENS,108,INSIDE,PARK/PLAYGROUND,,,996037,210905,40.745562462,-73.957463117,(40.745562462: -73.957463117)
434086421,05/15/2016,22:50:00,05/15/2016,22:55:00,05/16/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,110,INSIDE,COMMERCIAL BUILDING,,,1027350,214375,40.754989552,-73.844434938,(40.754989552: -73.844434938)
